8
13
PLSXRBQCDAKYFZO CFOXDMHYKBQAIJU
XHFWKVIYTUJLSRA CDILXNBUWAVMRFY
OCEAN JPKVXCQRGTNLIEU
XNKPBHWERTMSLOQ KDOEGXCZVAPJBMN
TZYKNBEGODFHCSA YPXGTASEORWCNUL
HDTYWVECZNASOMP AXNGSMEPOWBCJIF
ZTGJQIXAHLEKCOY LPVNWEAQCTGKXDO
XDUNBLGRHFOPKVC IDBNQCXAVGURSOP
EVSYGTPXRZBKMWF XCZUYMGHTKRFPNA
LDSIOPHVBKTMJFU VYZTFKWJIDMLQHS
QZDYVWJPFREXKOS NUQKMWTRCXDVSGH
ILNPAVWRFDEBZGU GBULCVSWRAKOIDE
OZSIVTHMPFCQKGA XEOKBUWRFPSTDVI
VPAWDUSECMQYRFJ XNBZIYMTLCSQJVF
NTPLRSHCAMZOBYJ FRMHIGVXELOJZQA
NHJKBIPMXFUWZGS GYXCDIVRBEUJPNO
NGIRMZEHTCSKVBY PIVTSDLHYXUCFZR
EIUNXCFRZLPYTQD QTJVXWPKEMZALDY
GDXVLSZBHMOAUKC MZCSYOJHGAVWBKE
HBWMSTNRVDKUGZI UZBSMWVATJHXION
KXDWLJAYRFNOPEG PXOYZBKSMAUDNJF
NUSFOJXRKEPZLWG VXDCLWYEFPKOMTU
JMDRBEWUSGCKIVL EKTONVHCWMUFXYG
GSKFRDIHWZYLXTC CDILXNBUWAVMRFY
MGNRYKIHACEVLTD TFSDXBKJYZVPCLM
AKSHRZIVPFYOWUB BSOQXWPERDAMYCU
MSWOPKABVCNQEYT CATKDSQPOZXLFIU
TVRLKOXEWSIPYJU NQXTUMHAZCPEIOW
QTJVXWPKEMZALDY SKHEFYTJCBRIMUZ
PTJORSDMIHNVKGU NZCHVDYIFPMKATU
OHUWRMZJSBEILCV ULQNKGZTIDRXSHW
WMCAPHNXJVYDLFT WYEMFCLXTUSVOPG
XDUNBLGRHFOPKVC MHNCXGLPKUEJAVD
MNFHGYRAEICZOTB WAPNRCYKGEODTLH
FGVATHDWCOPSJYQ RWZQYCLJODVTISU
IVLEQUSTYJBXWFD IUPLVCTSRDXFWQJ
DRWMLBUCGTQAVHP UWIDYQZNBJFXALE
SKVCTODIAJBYQEU OTHSYBVGJNKXPLC
MNETCFBOGHZJUXW XUJFRSLOWVDKEHC
TEBMCXKZNLAJHGI DIZWJLXPBCOUHYQ
DTBHEWJQULSYZON ITGFDOZMULKBJQE
UEPBAHROSTYQCLZ JAFVTZNPXBKHOGS
ALVTWDUPNYHZXSC ZXDTOMGAERKFVWQ
XQZEKYNLFHSJGIV YRKHFZULTIEPAGD
ZOBNDVFXMPYCKHU JLFVPDYRGESXCWQ
XREJFZANCKTLQVG THPWOGAKJLBDZRY
PJYVMQRGAOCDUSF YOCDKEINPHWAMJG
ISGPWRFQTBJACXK NGBECMIUTSODRWZ
LIZVEAFOCNQHBSU BIMYPJGATLUQCDO
SRIMDWHAGUZCTNF VYSMITZDBGNFJXO
CERYGLATUZNDVHI PTBFJKARSNYWDVL
PHKEYXNZUGRJOWA WBXQYUDSVHZRCOT
KQNWBMFVTDYCPEA IXSMJTQLFRWCKOH
DQFYWNZVECRJSLI AXNGSMEPOWBCJIF
ZVEGYPKOATSWNQX CEQVLXIZYWTJRUA
PHCISFXRWAYUKEJ DSTCJQKVWABZNPL
XLIDBKVQOUTGEAH FGETRZQNWYUDLIJ
AIPGBJMKWTZXEYU ZOJPIQCYMUEFLRA
HIGUFCDBZKEXVOM XTPIWLYCARGVNZD
XRKATMNUJCSWFDH HZMUTLYVAWDIRPF
WYEMFCLXTUSVOPG FALIOSEVUWQDCBP
PZHUOBDVIKMTYFA PSHYJNVUMIAQLDR
CIZVLBHJTOEYAKF MHCWOTNUKDFQEPR
ANBSKTLYQOVUMPW OTWRDGQMIKJXEPZ
LDSIOPHVBKTMJFU DTHCIJYQGSKUVNX
CXOPDHIQANSZUVL KXMIBNPYGZQOHWE
KZGYLWXCRTAQDIB PWJRHBZIQGSTDLC
FPKBNDHEUJLOCTX EZPJKFSBOYRTVCL
EUYMOIXRHFBSCNZ HGWPDCLJEKNAFTR
FSIDNZCEHXGMQWL KJFPUZXNRIBLTEH
RUYANVXZQGPJFLC GKIFJDYVOAQUZMB
KRVYBQEXGLFAUIS RFGNWXDOIUMLJVT
WFNDLQYUSKRHMOA QNKURAJSLMPOXHC
NZQHCDXJLETFBOV KJITNWVPOMEXLRH
BYXTEKFLSCWJAVM PDVTCKXUYFJMGAN
QWKVMDTIEHFRUCG VNIFUXMJOTZESDB
MXBECYFDIGTNKHZ HIVUXMDEGOJWFSL
NOKYVMTUWHGCBDJ QPRZILWFGXDUKAT
YLANVUWPXKTOCQG NEJKFWQDPLTMXCR
YXMHEDRFQOBKLUW DGFIBJATXQOREYS
JUWAPQDXONIBFHR HGNPSYTKZDBXRUM
KUXJFNWOPGMBRHC WOFICXQPNHLVUYA
OLVTEMWJNDQHRFA QTYRNHSWIXPADFC
CXHITZPNMUBVLKR UDRGZAWCVXHISJN
OWXAUSLMYHDFRTZ OYXTQCFHAUSDPJV
YCUAEIBPTMKDGRV EAUSKDNJOQGWFCL
WZOKMIEAQLNVBDT QUTWPDLZVRGCHBF
DBCMYGWRTHVOAKJ KUBTJWZMDGPIRXV
NRJPLUEBIOGZAWT OEARSWGKPMQBZHV
OTWRDGQMIKJXEPZ OLPZUYBKDVAFESC
XLGSTIRBEHUMCAD MLEKJQRCHDYZPBX
CERYGLATUZNDVHI HQUPRLKNGXWFSIO
WNGZTLXFJPOAMVB NGVDYMOEJQPFLHB
FSOJMLDZNYRPHVB NPOMVTFIXGDJWRQ
SGDVXWABEYRIZKL NOBTUHVQWDMZRLF
KRFYPSTAVNLHWJE NPOMVTFIXGDJWRQ
JNQGLMSZOAHTFCD VEDAFHSNCZLIRPU
XFMSYDONHGETLUR DEUHYZIBKTVJSXQ
QMITPLRCFXWSNDZ NATPROZXIYVFJDE
VPCNOUKDBYHQJMI FSOJMLDZNYRPHVB
NHJKBIPMXFUWZGS OHTLVDIUXEASZYQ
LTNQMRGIJPEZCSX EVSYGTPXRZBKMWF
ZWUKAYXLFNHQEPT FIXOUHEYSDJZMKW
NQXTUMHAZCPEIOW ECUWZGHKSPIYNQD
RTQXEMADZYFJSUB GDXVLSZBHMOAUKC
IQUMXLAFRNOEYWK IMYHFNQALBGKJCW
OBSAEMIVTKYJZNL AKSHRZIVPFYOWUB
GOQAVSFBNKXWLIM HNMOIKCDGJXESWT
VOCUQXHZBNDSLGT CJOKDRNZXQLHSGB
DIMVLHBWPORKZXJ BCYNDOQALZTEWVK
LMPQAZVEGJDKFCO BTQOJUMCASFEXZG
UEPBAHROSTYQCLZ ILHEJVDRMSKFACP
NWIUDGAJTRFOCZY AEYCJIZGNKVXORB
EHCYISDOAMZGWRP CALSUXFDQIZKWEN
BSZERVKCQWNYMUA YIUVKJGNHFDSMOP
DUETJQZFKSRPXBG RUIBNEMGDCSQJYF
KNSPOHADICUFMGQ LXROKIPFJSNHEAB
FROMBJIGVHYSPQZ QFHZLYDRONAJIEU
KDPAGXFQTRCMSNU LYJADQIWXNPGHKS
QRINBMVJOFLTUHP DUEACLQYMOJKSZR
QFTPESLVAYKCUBH VYEPXSNAGRQUHZJ
LCGFWHNSRKBETYZ HIVUXMDEGOJWFSL
HVYCPBTEKFAODLR JPKVXCQRGTNLIEU
JLOETAFKNHBYIZG QFUCDHJKSZLTYXP
MYOGDCHWJFASEPX EHCYISDOAMZGWRP
ZKAYUMSCPDVBLQO LVHXNBIYJPFERWQ
AQSFLVUDBHRKOXZ EYNRFGBHLUXQTVC
IXYEDWKUTRCOFVP XLIDBKVQOUTGEAH
EYQRCJVBDZUTGMS ADRVJFEXNTHQGPM
CSOKENQDIGRLWZM CAXZNVGTWRSPBUJ
QOECHILSUTBFMWD UTMGYJFPWRNQXKO
DWQNMUKBSPATXHI GDFRONLHVZUKAPB
HUMPKCEVNWYDOLR TAOBGXLWMJUCREY
DCTVRMJFWBHSNOL UQEGLPTOHYZANMK
LPVWIDCNQKUTXHE SHTPMLZBWEODVNU
NADCJVOSFWLRHBU SVYWNEMKHIOZTAX
IZQOHFNUAGTLDPC IONYLFZKSRGHBJA
VHIQUBGADWZCKMY XLPGRYTUIBKFHSM
TDABOVXRUQCYHGF YOCDKEINPHWAMJG
ZIOQLFAHSGWUDYE YUWFQBHZSMIEPRN
OGUPYLRBVKQMZTF AZDBGYXUKNEOPLW
MNFHGYRAEICZOTB IQUMXLAFRNOEYWK
ZDNIGWYMQVXJCTS BCYNDOQALZTEWVK
JRTDPUKGBOVHXLS XJDCROMVGWAQINK
IMAZRPVSJWHKUTX HBULIEGMNCSVOQT
XNJRWMLTAISVODQ HISFEAJXNVYKQRW
WFHCABOKSRMVPDQ ASYRNJOHWQPVXBZ
RMVNJIFAYQGPLOB HTRWLSIPVKFNADY
WUZOGDXHACQLRYE EAUSKDNJOQGWFCL
KPGQYNJWZCMAOVB MPGWYTRDFNZBEJO
BIMYPJGATLUQCDO NASQOFIPHGKYTCD
LFTXAHNIGKCURJV PNGHYZWERXIMVUD
GHTOMSXCFRBJVLK CDBOPKLMWAERTNS
CUZSAYNRWLIHMBD JOCGFLWSHUABPID
BVZYRSAXDHFMLEG YCEMUTGIAWBONKQ
DBPOWARKJTQHNEM LRQACHDSKTIYEVZ
KLDTEBUPJSOMWNY VFZDPKOAJCEXGTI
IXYEDWKUTRCOFVP KLZCRWPHMOTJYGF
FGJIESZKPOTWQVH YCEMUTGIAWBONKQ
QOECHILSUTBFMWD BWOQXENAMKFIZGS
AGJMZIFBYHUQXCP JBCQREVFSXGYAZK
UFOWIXYHPVRLAKC TZYKNBEGODFHCSA
KUPESRYGTOBQDVZ COKXDVFQLJUBPSG
UGYLJTPEQSMICBK DQORFMPUSJXZBKV
GHNAPIRBFQMYJKX LTNQMRGIJPEZCSX
VUKZSIDEXPOWRNA ZSYORDPKIFUNHMG
ZIQVGPSTYCFLHKW VGSUXREYTOZNHKJ
XLGSTIRBEHUMCAD PKRSJWCDUQAXZNE
UDRGZAWCVXHISJN BZVSJDIKHNWOYQX
LYMDEHCPRQJNUFB VCGJQHIPLXYZFEW
NQWIFPGDUCSOEJL KPGCNBSIXFYETHO
EQUPKDWNZSCLHMJ ZWUKAYXLFNHQEPT
GVTXZHYWRFEPKDS BTQOJUMCASFEXZG
EXTFCLSDNBZQJHG YQPAGJVMOWCUTFS
IZQOHFNUAGTLDPC PKRSJWCDUQAXZNE
RINWOBCVDEMLQHT BSYCNOKMZGARUDV
MRVOUHEFJWAXNSG AMGXRBIZUEOHKLS
ZSHUEQWOKTJMBFD PRJDTWOMAKSGHIV
HDXUMIEYOVNTWLP TAOBGXLWMJUCREY
YPOEAFKMXHLCJZW UQEGLPTOHYZANMK
KTIOMGFUCPLWEVA JBCQREVFSXGYAZK
CRAHFDNXMJEPWQO NLRAGDEVKHTSBOW
TFZOMHWBIGQVCRX PDBGHZYTIMXONKC
QZDYVWJPFREXKOS ILHEJVDRMSKFACP
FGVATHDWCOPSJYQ HBWMSTNRVDKUGZI
JBZXAUFGKVOMEIL QUTWPDLZVRGCHBF
IGKULZYMSWNTHRE WMRYPKQLGEDCUXF
NUVMQCTRYXOWJZL NBLSZMVHJGDIKRC
FWDBGSKALQHOMVN QFLYPDHTBESCOZV
DTBHEWJQULSYZON LUGIJXSPMBHQTVF
WNDTEVCXZALUSOK RUNIBCDZGAHKMYX
HIGUFCDBZKEXVOM PBVTMDNKYSHIOLG
PLAKTFWVCQHYOMD DCTVRMJFWBHSNOL
ASZXBUCQVGJLHMO YPOEAFKMXHLCJZW
ULQNKGZTIDRXSHW THIDZXJLMYFEWPO
TBLEURHJYPZOGKX NHKUWZJAMTLDBQG
NEJKFWQDPLTMXCR KWQCMBLADXZORSI
HXRTQDKOFJMBLPW BPKHRAGJSVTEFUI
OSGXFHZIPMJQKAL HSWYRBIFUNZCLMX
KOXLVRPHDMYFTJW NUGTZYQPVSKDCLW
VTJDPNCFXEYUMSL JOSMXRUIHDKPVLT
CKIZWHDJRXFLMBT FHGPMCWADNEYVZU
KFLEZGRTVHYAOUJ MEFDVLSYTQUOHJP
JBZSWFALMYGRVNX VPAWDUSECMQYRFJ
YGPFJALNXBOCUDV MGIQTRSDXWJLUCY
VXDCLWYEFPKOMTU UXLVTFRPYGCWNDO
1015
MKZSDNJRGLTYEHB EKZVJGCMQRBFOIY
UJSNFZQHLPKDEXV CXTSYPVMBHLDWFQ
EJPHAOGLRSNKCBX EPYWCHQXITBSVOJ
ZFUOEIJNLBKRAWM YDLPKEOXFSBGMJI
SLNCKIAVPWJRXBM SAXLFKPJWHMNCUV
CGAWOJVRHLKISYQ CGHZPAMKDRLXEOF
PURAFXLMGHSICNY YUBLIWMTECXAZVN
UNVGQCYXASRDOEF BHTOPRIKQEGZUFJ
BNRTYHISWZJGPLF PSHRQGZTYXBFJEL
SCNJOGKXUZTIREY OENAYIBTLGDXPUJ
EVXSBJKPFLTDOCZ PSQMROVFUZNXTHL
SLQRUJZDAMIWGYT ITWUANSHOQDJRVY
SMXPKYEQAHLGDRF IVEPJZYGLATQXOS
CVFHBQXIEZNAPWJ GLBVTYFZXHEJOWQ
LXETHFVIUMDYAQO KVAZHOFEXGPLBIR
BLOAQUYHMJFZNPC NBFYEVHAJRWSMCK
XOYTPNZRAIBKHEU RTIGDUWPSAHECNY
ODVAMCLFNWJEQPH SMXPKYEQAHLGDRF
MQAPJXNZGCKVLHD KUALQPCIGEYRSWH
OYWDAJLZFRQPUIT AGVHDMKTRYELFPB
IUGLRJFWSAOXNZM PECKBMRNJXFWTQD
VTZNKRLHPIFMDWO BITHJGVCMXLPRZQ
CPBWIUYHOFNRTXA LKQMPFBWNAVRZOJ
BKCGOUYIWSAFXLD UIYNCLKRVFWASGH
REUXSFDLABYCOVK CBPAJKGNDMYHUTW
KOFNIXCRJEYVPUH KZRDVOJSFAWQYIT
NLTRDOXFWYMGIPA QNOXLUDSGVZKFPI
EBYKGSZCQPUFHRO MZWPADSRQJLBKGC
NZUDCXEVRQGJOIP SJYNUIOKLHBFRZW
MONXZCRHGEYWTSA QCWHLZNEMYXKPGR
FTVNJILXUWYSQRK IPAMLHTRXWOYUZS
CQUHIRMBLNWVPXJ EZTLRDPAGIOWMJX
TLHXQOPKEIACGNR PXDIKLRZTCSWUVJ
CEFZMAYRPHWILJV DKFYETWAGMVICPR
DXPNGZQVKSRAOCW KXZHWACFDQUTERP
DSEBWPZQFVYHUOT WPYULXCQRJFZANI
GKDIMNTAUSQBEWX LPHOYKWZXBUDAMJ
AKUVSWTENFXHRGC IMLTXSRCQBOGJPW
SWGIUQTXBZYOKFL PYXHOWAUFLKTGQD
KOPQYDCMESJTXRA YCKPZOGNRIAXWHJ
QBROXHWGSNAPCTD PYLGMTBOUJCFIRE
XVGWTRASONKFUPL WCIVNUGZPMLXQEK
DHSVQBWYEGXAZOK BUHTFXZLJWIRAON
MXSNLVIHDUOFPRE WLUSQMJCFZRPBOT
LFEVUMXRWDQCSZJ DWAZRHUJFKYCVSG
TMZWJKCGSHYRIPE VZRLBGNXCWMUODA
VNJBCXAUTIFODQH YHRVZPDSXBMEUNL
LBCDAPWFJMEIXGR SFBKZVOMDELCTWH
WOGFBYHJICQMATV MGDAOSXBJICRWZH
TBMRPSDICGAFZVU JFYUHVSBDPNTCER
AWXDOFZHEYJSPQI WAJZMDXNRVBTKGL
KFPXYWTLQMVGCHZ TQIMLGFCONPDRVZ
MJQOHVETDKUNWGP CYJPGRKQVDHTFMI
TUMKQHBRJOIEZGN YQHCJOUTZDWAGRN
ITPQCLRUBMSEVJG TFXYKUMIRZQWSGV
IXKAUBSTDEWORJZ HUAFQMECDYZKPXO
NSMGIRLUTCZVPYB QHOSEDLJPRXKYTZ
VGNUEWMJBCTKLRA PSTZGEYODBWIJCN
HLSPZYQUGXOKRIN ZPBXETFUJYLSQAR
HGYAMUPDQFWEONR NIZBSYCGKHREUTD
JPMHRTUONCGBFKZ AUDWNYTHSFRMEIL
GPULKYFVXCJSNZB HJDBETKNMUAWXZO
JPRDLAUXYMINQGK XZDVGYJBMTQUACO
OCEAN DTLGMCRHFIXZSJU
ZYUMNKFGTWBJCQS LDUTISCPAWRFQBX
GHQRFMKCETPNUIJ DYBOETILJXHKCUS
OCEAN LYBFPSQRWJDIZCM
CIMPOVBHQYTSEFA ARXUHIQJOKGFLWP
ATUMFVJHSKDXZLR RSFENIQTXBOVCAG
JPIHLUOAFCKYBQM EGBMSAKNQZDHXPV
OPDBCGJHVUYFIWL OLNFPGSKDECMIQR
ITPQCLRUBMSEVJG ETXQUAFHCYBPGZR
ITWUANSHOQDJRVY AKBZIVTOEMLFUYX
CQWOUXISLYADGVF DKJAFRSIXTUVYGP
UDVFHCPAKZGTMEX VZKQRXBNCUESHAD
JQDIRNXKLZUCYSG JDIZVEPRAMULQBW
FZENMSWYTAKLPXJ BQKJLZICNEDGUFX
IYUKOGSJXCTNAED MKZHQVECXTJUROY
CIHZPWASFOBQYLJ WTZICOLXFMQEJHN
QUDHSRPJKIFZGCO OCZENMBSIWUYAJP
BYZVMKAPNJLXFHD VLZCSQNKBTAEMIF
GJCMRSLFIBXAOVP XBGAHDFEMLSTURY
NIPXJBAHZRDYSOM VEKOXMUTHFCYJNG
GJIBDHWTEYMQXCP LDETCKMSFRUXHVO
RFEZCTAPOIDYGXW CJFTLQOHUXGDBAN
ONMXEHGSPVKTWZC QBZUKTXYFOVHSWD
BKATHSMPEDLWFIC NSMGIRLUTCZVPYB
YCFZERVBQAOXSGM BOIEDYJKVRZPXLW
EUCZQJAKMOHGVNS UVSMRAONDGITXLC
QZEIWJTRPCUMGHA YGJWQISVFAHTUMO
XPEZMAOKHISYLQN NHWJDTAGZOQYLSE
HAWPSUXIOYFLQNM JMTFSKOVGLYRAEI
HQMPTNIOGBSVCXA OYVCXZBKIQGNHRU
DYBOETILJXHKCUS YHTUQSRDZGNOBXK
WKYVCBUIHTADQFG KYMIRZJSGPDVQUF
GSTFXLMAQCBONIH GSJPKDNZBYWOECI
QCPJVEZDMGAFLRB HLSPZYQUGXOKRIN
NJCRVHEGITZWDSA WLUSQMJCFZRPBOT
SWFDCXQTUPRLEON IFKGSRYWTVQPEJO
CGBLQVHSNWXZDFO NLWEAGMFCZUKQYD
ETWSZMKAOLUQIFH OCZENMBSIWUYAJP
KRICFEHJVTNDGAO SEXIOKUCGQPMVYW
NXKJTZUMEQCVSYH CVGRKASOMJWPLUZ
WHJFGAEOVPNDCKL VGJMBSZKAYONFEU
NOPLUMIATZSCDGJ ZSOCMGTRLYQXKJD
TVMELZDCPRYBKOA KAPXBEGJQYLZVIM
PZISEBXNYJWRGUO WZDBMLSCRJVNXKG
IQNBXOTUMJASHGC QDZTPHLEBGJSCUW
JWIVMZTAHFGSRLQ RHXWFICUJPGYVES
ZQFCIEWOVMBKPUH PFWAKXMYTORQEIZ
HJDBETKNMUAWXZO ODVAMCLFNWJEQPH
YETZBURSIXVOHWP ORUHZPVIDBNKCXG
IPAMLHTRXWOYUZS SCNJOGKXUZTIREY
GBODFJYKQLMPURW GNVPUKOJEXHTDLQ
AWXDOFZHEYJSPQI OSRYPGCFJVXKMEH
KRUMENWXJPBGVSY UHEKZJMDLGYBNST
CXOYEKJPRTIBSMQ MJPTZWIOHGURCSN
RMOJBCGPHUDIXWZ SJYNUIOKLHBFRZW
SZDMLNBKEXGAVQO BKRDSHYLEGXMAIU
NCJBTAMYKLUEIFD FYWTUOPDLSBRIXC
HXTKGUQVZCNOAJM IFUDSOEPGWKBHNR
ZOIXGVFTWJYHAUE YHMRSCGLKTOXEJP
DBITSEWXRZMGYHL CEFZMAYRPHWILJV
TSNZAWXKBGCHLPJ DNSKRZWTPUJXBQF
DUMGHLZJRKEWQYA NSFBKOXQRPWJEYM
KTSFYVGHNPMDJLQ OSWGBDYKIMPTLRX
SWTRFAZUQJXGOPN SETFZIRQYXLBKMU
NOSWKCHVRDMYATP IWRQGEUNBLPDVZA
YKBQZLGANWVPIRM KXILNUVSHBDTYAQ
TVXEHPGMWCIRZYA QUWILOJFRXGCMKT
DSYGQZHPLVOBNAR XHLQZSRBCYIJVTM
HGYAMUPDQFWEONR YPKOHFGIQWCXNTV
AKBZIVTOEMLFUYX RWMCVALEYXSHFNJ
QKWSFUOLMVGCZRB DLWZKXMUTQBFEOI
LPFCBJIZKAUWNVR JCZOTEFVRAQXHUG
UVTAICQPEGZSBWM XVOGQNJTIZCSBWA
YGNRIWAFDTQPMUE HDWAGRKBPXJLMCV
XKIPCWZANVGBTLO YIVEAXZTPFGWUBC
FDGUKZCHPWOMVRQ VAWIBZGRJHMYELQ
JRFSMQNTZVAYCIK XZRLUMYENPDGIFW
COJYLQSGEMNRVZB NPXCROIYJBTVLQM
PWTFCAODKHNMBVL WXOCAHPZFVMSEYB
UGHLBAKVEOJCZNQ AUBCKTRNDXELWIP
VTZNKRLHPIFMDWO OCEAN
QWCGDTHOSYRFXVK TRJXNEZVQGSLUBW
UWDXQYJOPBKMLSV NZODJBYKILQFXCA
RYZGFLTAQXPMIDO QAEIKFMLCWVSZUY
RVLQPNJTOFXIAWG DBMUECFWLKTJXZS
PHLAGSXFUVKCDZQ UDBCONXSZRGAYQJ
BIHMYOEJUXDGRNS OUMWVYRIZAGCEKT
QDRZSYXEUNTAICJ GTDWXCJOLFYIBQU
IGUXSZHTPMOAWRD SWTRFAZUQJXGOPN
DNOKFRJAUGVYSXC OMSUWZBTELYJQCR
CGTDKYWZFEBPAUJ NJCRVHEGITZWDSA
JWIECRUMPKGBDZY XRKQZDMHFYBNOJL
HZKGWCJLPUISOTB TURGJHEYPSQVXKD
AFKVNZEUGQRTOCM YBCIMRXAPSTENLG
YLUHASQWFEROPNV LFHZJMREWSQPOYA
XTLQZOPIFUHRBEC XYOKUATIGQWBSNZ
GSKZLPVTHDWICJB SWGIUQTXBZYOKFL
MKIDBNRVPXZGTEU TVMCZENOJYIKWHU
WFQRBIKUXNDCJGT NBQZGSHXCJPVIRT
AYNSBQLCZFTXGOU UNKETZJWVPLAXMO
XHTVEYMNULZRWQO EVZJHATQWSDPIXU
XNWETYCPUVHGSBM YHMRSCGLKTOXEJP
XOTLUHKSBVPCFMI TPYJQXONVFWMRZB
HOBDGWPRISQZETK YSVKQLAWTNMDBOU
LERMIYCPDHTAGZU YEUSVNHOLDKQZGR
AQXUMNIVKTRWPDY PYLGMTBOUJCFIRE
BEDZYAOVXLCRFKM TVWAZRYUKPMFIJD
MQIABHTNVZOUPKR OYWDAJLZFRQPUIT
GNVPUKOJEXHTDLQ HCARQOWMGYPEBUV
HSBECIUTYLJQADV IPGBNZVXMCDHYKT
OCXSEMAWBULFDQJ TSXDAIBUYGQLRZO
MCFPQSONBLKGYVZ NXIBLOFGKPHJZWR
SMZHAFWKUVXQPEJ OVRFTGKQNZEPUHM
PDTMZNWSLBRUCKG AFYBJCOPUZIDMSR
JPMHRTUONCGBFKZ HAWPSUXIOYFLQNM
TWQDJYNBVGRKLEA ANCJSOXILRBQTUY
TWVQEHPMZXUJNFR STWPEGIVFUCMDJB
UYBAXDZTEPWSGCO CGBLQVHSNWXZDFO
LYDFIVQZACUEBMS QHOSEDLJPRXKYTZ
KGVDCTEMLUPAXIH TKQLNIXYUGZDWFH
GYISJRCUDHKWZBP TPXRHDLEUIQSMYV
DGKOZWVPQLBNAYJ IXOCEDMAYHWBNUV
XVNZMAIKTEFSQOD RBAFEZXNUQPLIOV
BVSJUTXPDOGYLHA DBARMYHKSOCZFGW
SCBKNTQRXYMVWUE LESMHZCGTAJYUNP
QESNBZWFYPOCHKR VSKYFBXCTHQRIUP
DJXNIZFETMKWPUQ WHSEDXTLFOMPJQK
OXMNLBGRFSHKWZV RINTBWHAGYELCQM
NIZBSYCGKHREUTD XFNPAHRKZEIJQLB
WUGMRKZSJFEVBLI UZSNEVRLOXMQJDH
NSRQGUWKZHAPVIX YLUHASQWFEROPNV
FEXIABYQSOCKPVJ SVILQTZOBGMHWXN
MAKFYLCGQITHNEW AHMRYWXJNTGCSPZ
YPZAREIMUQLVWKD MLKQGCWNFZTUHPV
JUEOQYZSANLKVXC XHZNBUCMIETADYG
YQOSZLTJPIFNHGK CIMPOVBHQYTSEFA
ENHMUBZXJTRQCSV QJLDZVPACWRUMXG
JGMLNEAVWHIPZOS TEVNQUFLKOBCRSH
CPUDZJMNTAQWSHO JPCWEARHQMDZOKU
SIPDNCBWQMEGJUF TEXARBZMKHGVJSQ
VNJBCXAUTIFODQH KOXRSFLYMNPUZEB
ZPIWRKMJQYFNBGX VLZFSQDCOIJMGKX
WRJMSAQFTVBOPZG ZXLFHAYQPBIMOVK
YEUSVNHOLDKQZGR HBQMCRXSLKUDAVP
WBLIAHSKJFZGYPV GRIYNZCELKAHPXB
ZPBXETFUJYLSQAR JDCKSIETPBNGULQ
WZDBMLSCRJVNXKG KHOWYRQSTUNGXVA
CMAKGTUYPWHZOVE WRJMSAQFTVBOPZG
KBDQIMEFGWSRALY BFUSETHZRAPOWMK
EQWGVSXPRNKBUHI PLEUMCFBDANXWJR
TWVQEHPMZXUJNFR IRMDWGHOEYVLFPC
JPCWEARHQMDZOKU BAQOKMXWINLRZCE
HTQOEDJKVLNWZGA CSBEYVAQOJFXDMW
AXWUVOFNCIPEQLM OTPZCHRUKYXNBED
UAXGNVRJOWCBSYH DPCNIQOSRZBGVLK
EZXKMQSGFONDPLA AKBWDQTJIEHZROL
CSBHPMLJWIVGYEO EHKORQBYGAWCPDZ
FEZXKCWYGIBUMHD GZWPTXMHLBDASOY
GCJLXYHQPWISUEO ILTSXHBJVWKEAQD
AGQHVNWISOLJZXD KFPXYWTLQMVGCHZ
FLDEWTGUBPCSAYM SARZWKYVGLQEHMD
UDNLFBHSCGQZOWR PURFZTLCEYMSNQK
JGMLNEAVWHIPZOS QYVODHEBFCLGZJS
NXOUZVDMPYQLGCB APSQZGUBYJVDCTL
DBARMYHKSOCZFGW CXOYEKJPRTIBSMQ
TLUYMIVFZCPRHOE XHRLEGOPWYSTDJA
PAZOMIJCNGDKTRX HOZQALBYSRDMWGN
CJFTLQOHUXGDBAN QVOITRZKWNGJXLC
NATXCLBJHEDMPKV ITBWRVZCYAQXNPO
AIBSPULDORENZHF FKZATGDHUYLEOPC
MHRUPOQANCDFBVT MFSDYPWRCGEUZHA
OPDTSWFXGEHNJIK MFLYDNSRCUBXHIO
FCYSMRIXKPHGLQA FXQIJVAYZUMCNEO
JFYUHVSBDPNTCER FUVPWDYBZEGNOSL
DYIRCJXSLAHTNPU UNKETZJWVPLAXMO
XHTVEYMNULZRWQO DRVAMNKEITPYGFU
DEHZSTGWULMBOXK KPRWBIOCEDMANYV
LVIGCHSNTQRBPMD AHMRYWXJNTGCSPZ
RDGSVJWAFUIHQKN DSTXIBLRKYVNCWU
FZENMSWYTAKLPXJ HBWSGUCYJZNPVER
UZSNEVRLOXMQJDH SLGINMYKAEPOZBQ
KYVTZRJONUDSMBH XSMAHZGJNOUQDFW
UWEXRQTYFAZIBLO VFLAOSGHNRPKIQJ
KVNLAMPBGYJCIOZ TEFUDSQMIBKLXGA
MOELZXHWJYTGPBU HOBDGWPRISQZETK
EFRSWPJVGOCKBIU DCSIBLZNTUAOWGH
PXKMAZWULNRGYBQ DYFXNJUSQOEIGLB
FEUSLRQZMCIOKDT SZROCGBQUVKYNXM
XTWVOEIBHRAKMSL AKBWDQTJIEHZROL
VBQDUWARPMCFZJT AQSLJKWEDINTXBY
BAXZKSNERMWHTUY PXYBLKUGVQOWFNM
ZNVHUSGQOBCIMWL CUSIXZJATBMQNGW
JASFELWPZOGXNMC DPAKVMLXSBCGRFJ
